,Rank,Country,Population2023,Density(P/Km²),Land Area(Km²),Migrants(net),Fert.Rate,MedianAge,UrbanPop%,WorldShare,City,AQI Value,AQI Category,CO AQI Value,CO AQI Category,Ozone AQI Value,Ozone AQI Category,NO2 AQI Value,NO2 AQI Category,PM2.5 AQI Value,PM2.5 AQI Category
177,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,San Juan,26,Good,1,Good,8,Good,4,Good,26,Good
178,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Catamarca,22,Good,0,Good,22,Good,0,Good,4,Good
179,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Olavarria,23,Good,0,Good,21,Good,0,Good,23,Good
180,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Rafaela,24,Good,0,Good,24,Good,0,Good,9,Good
181,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Santiago Del Estero,20,Good,0,Good,15,Good,0,Good,20,Good
182,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Alta Gracia,34,Good,1,Good,34,Good,1,Good,28,Good
183,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Ushuaia,13,Good,0,Good,13,Good,0,Good,0,Good
184,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Mar Del Plata,41,Good,0,Good,30,Good,0,Good,41,Good
185,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,General Roca,12,Good,0,Good,12,Good,1,Good,5,Good
186,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Lujan,22,Good,0,Good,14,Good,3,Good,22,Good
187,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Tandil,23,Good,0,Good,23,Good,0,Good,23,Good
188,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Campana,54,Moderate,1,Good,23,Good,4,Good,54,Moderate
189,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,La Rioja,11,Good,0,Good,11,Good,0,Good,5,Good
190,33,Argentina,45773884,17,2736690,3718,1.9,32.0,94 %,0.57 %,Nueve De Julio,20,Good,0,Good,15,Good,0,Good,20,Good
191,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Ashtarak,39,Good,1,Good,29,Good,1,Good,39,Good
192,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Hrazdan,31,Good,0,Good,31,Good,0,Good,30,Good
193,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Dilijan,32,Good,1,Good,27,Good,0,Good,32,Good
194,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Kapan,92,Moderate,1,Good,37,Good,0,Good,92,Moderate
195,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Sevan,32,Good,1,Good,32,Good,0,Good,23,Good
196,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Yerevan,52,Moderate,1,Good,37,Good,0,Good,52,Moderate
197,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Alaverdi,53,Moderate,1,Good,31,Good,0,Good,53,Moderate
198,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Masis,100,Unhealthy for Sensitive Groups,1,Good,40,Good,0,Good,100,Unhealthy for Sensitive Groups
199,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Ijevan,36,Good,1,Good,36,Good,0,Good,36,Good
200,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Goris,33,Good,1,Good,33,Good,0,Good,26,Good
201,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Gyumri,75,Moderate,1,Good,39,Good,0,Good,75,Moderate
202,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Martuni,43,Good,0,Good,33,Good,0,Good,43,Good
203,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Abovyan,56,Moderate,1,Good,40,Good,0,Good,56,Moderate
204,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Vagharshapat,60,Moderate,1,Good,41,Good,0,Good,60,Moderate
205,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Vardenis,30,Good,0,Good,30,Good,0,Good,24,Good
206,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Gavar,84,Moderate,1,Good,36,Good,0,Good,84,Moderate
207,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Artashat,56,Moderate,1,Good,38,Good,0,Good,56,Moderate
208,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Sisian,45,Good,1,Good,37,Good,0,Good,45,Good
209,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Vedi,61,Moderate,1,Good,26,Good,1,Good,61,Moderate
210,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Yeghvard,89,Moderate,1,Good,40,Good,0,Good,89,Moderate
211,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Spitak,51,Moderate,1,Good,36,Good,0,Good,51,Moderate
212,140,Armenia,2777970,98,28470,-5000,1.6,35.0,67 %,0.03 %,Vanadzor,30,Good,1,Good,27,Good,0,Good,30,Good
213,197,Aruba,106277,590,180,157,1.2,42.0,45 %,0.00 %,Oranjestad,163,Unhealthy,0,Good,23,Good,0,Good,163,Unhealthy
214,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Geraldton,29,Good,0,Good,29,Good,0,Good,13,Good
215,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Ballarat,22,Good,0,Good,13,Good,6,Good,22,Good
216,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Ballina,34,Good,0,Good,34,Good,1,Good,15,Good
217,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Bundaberg,32,Good,0,Good,32,Good,0,Good,10,Good
218,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Port Macquarie,29,Good,0,Good,29,Good,0,Good,7,Good
219,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Griffith,24,Good,0,Good,24,Good,0,Good,10,Good
220,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Singleton,31,Good,0,Good,3,Good,13,Good,31,Good
221,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Townsville,23,Good,0,Good,21,Good,1,Good,23,Good
222,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Batemans Bay,29,Good,0,Good,29,Good,0,Good,19,Good
223,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Burnie,26,Good,0,Good,26,Good,1,Good,12,Good
224,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Canberra,24,Good,0,Good,24,Good,1,Good,11,Good
225,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Pakenham,24,Good,0,Good,17,Good,3,Good,24,Good
226,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Palmerston,264,Very Unhealthy,9,Good,2,Good,17,Good,264,Very Unhealthy
227,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Rockhampton,25,Good,0,Good,25,Good,4,Good,13,Good
228,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Craigieburn,71,Moderate,2,Good,0,Good,20,Good,71,Moderate
229,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Lismore,31,Good,0,Good,31,Good,2,Good,16,Good
230,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Geelong,33,Good,0,Good,25,Good,1,Good,33,Good
231,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Bendigo,23,Good,0,Good,23,Good,0,Good,23,Good
232,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Alice Springs,52,Moderate,0,Good,18,Good,0,Good,52,Moderate
233,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Broken Hill,126,Unhealthy for Sensitive Groups,0,Good,15,Good,0,Good,126,Unhealthy for Sensitive Groups
234,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Newcastle,48,Good,0,Good,9,Good,14,Good,48,Good
235,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Mount Isa,46,Good,0,Good,21,Good,0,Good,46,Good
236,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Nambour,32,Good,0,Good,27,Good,2,Good,32,Good
237,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Wangaratta,15,Good,0,Good,15,Good,1,Good,15,Good
238,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Roebourne,18,Good,0,Good,18,Good,0,Good,11,Good
239,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Kawana Waters,33,Good,0,Good,28,Good,1,Good,33,Good
240,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Brisbane,31,Good,0,Good,30,Good,6,Good,31,Good
241,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Buderim,32,Good,0,Good,32,Good,1,Good,16,Good
242,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Raymond Terrace,24,Good,0,Good,24,Good,2,Good,10,Good
243,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Parkes,21,Good,0,Good,21,Good,0,Good,10,Good
244,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Bowen,22,Good,0,Good,22,Good,0,Good,3,Good
245,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Morayfield,27,Good,0,Good,27,Good,5,Good,26,Good
246,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Muswellbrook,22,Good,0,Good,22,Good,3,Good,9,Good
247,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Launceston,29,Good,0,Good,29,Good,0,Good,12,Good
248,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Toowoomba,22,Good,0,Good,22,Good,0,Good,7,Good
249,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Cessnock,21,Good,0,Good,21,Good,8,Good,18,Good
250,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Adelaide,44,Good,0,Good,24,Good,1,Good,44,Good
251,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Kurri Kurri,52,Moderate,1,Good,2,Good,16,Good,52,Moderate
252,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Port Augusta,25,Good,0,Good,23,Good,1,Good,25,Good
253,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Kwinana,27,Good,0,Good,27,Good,1,Good,23,Good
254,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Mildura,27,Good,0,Good,25,Good,0,Good,27,Good
255,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Karratha,22,Good,0,Good,22,Good,0,Good,9,Good
256,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Wollongong,24,Good,0,Good,24,Good,2,Good,19,Good
257,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Sydney,42,Good,0,Good,15,Good,14,Good,42,Good
258,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Warrnambool,27,Good,0,Good,27,Good,0,Good,20,Good
259,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Morwell,17,Good,0,Good,14,Good,7,Good,17,Good
260,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Lithgow,23,Good,0,Good,23,Good,1,Good,13,Good
261,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Tamworth,23,Good,0,Good,23,Good,1,Good,12,Good
262,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Coffs Harbour,27,Good,0,Good,27,Good,0,Good,17,Good
263,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Devonport,32,Good,0,Good,27,Good,0,Good,32,Good
264,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Wagga Wagga,19,Good,0,Good,15,Good,2,Good,19,Good
265,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Kiama,33,Good,1,Good,15,Good,12,Good,33,Good
266,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Queanbeyan,18,Good,0,Good,18,Good,1,Good,17,Good
267,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Mackay,29,Good,0,Good,29,Good,0,Good,15,Good
268,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Bongaree,32,Good,0,Good,24,Good,7,Good,32,Good
269,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Katherine,18,Good,0,Good,18,Good,0,Good,11,Good
270,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Traralgon,16,Good,0,Good,15,Good,7,Good,16,Good
271,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Goulburn,22,Good,0,Good,22,Good,0,Good,15,Good
272,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Cairns,28,Good,0,Good,28,Good,0,Good,24,Good
273,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Melton,57,Moderate,1,Good,2,Good,18,Good,57,Moderate
274,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Taree,32,Good,0,Good,22,Good,0,Good,32,Good
275,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Darwin,102,Unhealthy for Sensitive Groups,2,Good,58,Moderate,1,Good,102,Unhealthy for Sensitive Groups
276,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Flinders,15,Good,0,Good,15,Good,0,Good,10,Good
277,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Cranbourne,50,Good,1,Good,7,Good,17,Good,50,Good
278,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Gawler,24,Good,0,Good,11,Good,11,Good,24,Good
279,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Nerang,36,Good,1,Good,17,Good,7,Good,36,Good
280,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Armidale,26,Good,0,Good,26,Good,0,Good,3,Good
281,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Maryborough,31,Good,0,Good,31,Good,0,Good,10,Good
282,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Murray Bridge,31,Good,0,Good,28,Good,0,Good,31,Good
283,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Hobart,48,Good,0,Good,24,Good,1,Good,48,Good
284,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Innisfail,26,Good,0,Good,25,Good,0,Good,26,Good
285,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Bairnsdale,26,Good,0,Good,26,Good,0,Good,8,Good
286,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Caboolture,24,Good,0,Good,21,Good,8,Good,24,Good
287,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Deception Bay,29,Good,0,Good,29,Good,5,Good,27,Good
288,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Wodonga,25,Good,0,Good,25,Good,0,Good,11,Good
289,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Yeppoon,23,Good,0,Good,23,Good,3,Good,11,Good
290,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Albury,24,Good,0,Good,11,Good,3,Good,24,Good
291,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Hervey Bay,36,Good,0,Good,36,Good,0,Good,17,Good
292,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Port Pirie,20,Good,0,Good,20,Good,0,Good,19,Good
293,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Busselton,32,Good,0,Good,32,Good,0,Good,8,Good
294,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Whyalla,31,Good,0,Good,25,Good,0,Good,31,Good
295,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Dubbo,15,Good,0,Good,15,Good,0,Good,13,Good
296,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Gympie,25,Good,0,Good,25,Good,3,Good,17,Good
297,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Mount Gambier,18,Good,0,Good,18,Good,0,Good,14,Good
298,55,Australia,26439111,3,7682300,139991,1.6,38.0,86 %,0.33 %,Caloundra,28,Good,0,Good,28,Good,2,Good,17,Good
299,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Klosterneuburg,59,Moderate,1,Good,30,Good,3,Good,59,Moderate
300,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Leoben,63,Moderate,1,Good,39,Good,0,Good,63,Moderate
301,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Dornbirn,29,Good,1,Good,25,Good,3,Good,29,Good
302,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Feldkirch,34,Good,1,Good,25,Good,2,Good,34,Good
303,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Enns,62,Moderate,1,Good,39,Good,1,Good,62,Moderate
304,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Schwechat,66,Moderate,1,Good,37,Good,2,Good,66,Moderate
305,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Innsbruck,54,Moderate,1,Good,32,Good,1,Good,54,Moderate
306,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Traiskirchen,58,Moderate,1,Good,31,Good,3,Good,58,Moderate
307,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Volkermarkt,59,Moderate,1,Good,44,Good,0,Good,59,Moderate
308,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Traun,30,Good,1,Good,28,Good,1,Good,30,Good
309,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Knittelfeld,63,Moderate,1,Good,40,Good,0,Good,63,Moderate
310,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Sankt Andra,80,Moderate,1,Good,32,Good,1,Good,80,Moderate
311,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Bad Ischl,68,Moderate,1,Good,34,Good,1,Good,68,Moderate
312,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Zwettl,58,Moderate,1,Good,31,Good,2,Good,58,Moderate
313,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Stockerau,38,Good,1,Good,30,Good,1,Good,38,Good
314,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Bregenz,41,Good,1,Good,30,Good,5,Good,41,Good
315,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Wolfsberg,66,Moderate,1,Good,38,Good,1,Good,66,Moderate
316,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Hall,57,Moderate,1,Good,38,Good,0,Good,57,Moderate
317,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Hard,52,Moderate,1,Good,31,Good,2,Good,52,Moderate
318,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Baden,58,Moderate,1,Good,31,Good,2,Good,58,Moderate
319,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Linz,57,Moderate,1,Good,33,Good,1,Good,57,Moderate
320,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Korneuburg,63,Moderate,1,Good,42,Good,2,Good,63,Moderate
321,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Schwaz,57,Moderate,1,Good,23,Good,2,Good,57,Moderate
322,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Hallein,32,Good,1,Good,32,Good,1,Good,11,Good
323,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Zell Am See,57,Moderate,1,Good,48,Good,0,Good,57,Moderate
324,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Bad Voslau,58,Moderate,1,Good,42,Good,1,Good,58,Moderate
325,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Feldkirchen,28,Good,0,Good,28,Good,0,Good,9,Good
326,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Gotzis,29,Good,0,Good,29,Good,1,Good,28,Good
327,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Gmunden,58,Moderate,1,Good,37,Good,2,Good,58,Moderate
328,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Sankt Johann Im Pongau,50,Good,1,Good,31,Good,1,Good,50,Good
329,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Mistelbach,68,Moderate,1,Good,38,Good,2,Good,68,Moderate
330,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Ansfelden,55,Moderate,1,Good,33,Good,1,Good,55,Moderate
331,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Modling,56,Moderate,1,Good,50,Good,1,Good,56,Moderate
332,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Telfs,51,Moderate,1,Good,47,Good,0,Good,51,Moderate
333,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Spittal,59,Moderate,1,Good,42,Good,0,Good,59,Moderate
334,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Amstetten,50,Good,1,Good,33,Good,1,Good,50,Good
335,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Waidhofen,71,Moderate,1,Good,47,Good,0,Good,71,Moderate
336,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Perchtoldsdorf,70,Moderate,1,Good,67,Moderate,0,Good,70,Moderate
337,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Wels,75,Moderate,1,Good,55,Moderate,0,Good,75,Moderate
338,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Ternitz,27,Good,0,Good,27,Good,1,Good,20,Good
339,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Krems,60,Moderate,1,Good,40,Good,1,Good,60,Moderate
340,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Marchtrenk,75,Moderate,1,Good,54,Moderate,0,Good,75,Moderate
341,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Rankweil,36,Good,1,Good,36,Good,1,Good,35,Good
342,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Hohenems,52,Moderate,1,Good,31,Good,2,Good,52,Moderate
343,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Sankt Polten,56,Moderate,1,Good,32,Good,2,Good,56,Moderate
344,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Klagenfurt,61,Moderate,1,Good,43,Good,0,Good,61,Moderate
345,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Saalfelden,60,Moderate,1,Good,48,Good,0,Good,60,Moderate
346,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Graz,57,Moderate,1,Good,47,Good,0,Good,57,Moderate
347,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Kapfenberg,61,Moderate,1,Good,36,Good,0,Good,61,Moderate
348,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Eisenstadt,44,Good,1,Good,30,Good,1,Good,44,Good
349,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Ried,61,Moderate,1,Good,39,Good,1,Good,61,Moderate
350,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Salzburg,70,Moderate,1,Good,34,Good,1,Good,70,Moderate
351,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Wiener Neustadt,35,Good,1,Good,28,Good,1,Good,35,Good
352,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Kufstein,31,Good,1,Good,31,Good,1,Good,15,Good
353,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Steyr,30,Good,1,Good,28,Good,1,Good,30,Good
354,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Hollabrunn,66,Moderate,1,Good,40,Good,1,Good,66,Moderate
355,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Bludenz,35,Good,1,Good,29,Good,1,Good,35,Good
356,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Villach,64,Moderate,1,Good,39,Good,0,Good,64,Moderate
357,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Lienz,50,Good,1,Good,28,Good,1,Good,50,Good
358,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Sankt Veit,58,Moderate,1,Good,33,Good,1,Good,58,Moderate
359,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Tulln,63,Moderate,1,Good,40,Good,1,Good,63,Moderate
360,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Leonding,56,Moderate,1,Good,45,Good,1,Good,56,Moderate
361,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Bischofshofen,26,Good,0,Good,26,Good,1,Good,17,Good
362,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Burghausen,67,Moderate,1,Good,25,Good,4,Good,67,Moderate
363,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Koflach,76,Moderate,1,Good,35,Good,1,Good,76,Moderate
364,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Vocklabruck,38,Good,1,Good,24,Good,2,Good,38,Good
365,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Worgl,33,Good,1,Good,33,Good,1,Good,14,Good
366,100,Austria,8958960,109,82409,19999,1.5,43.0,59 %,0.11 %,Bruck An Der Mur,66,Moderate,1,Good,43,Good,0,Good,66,Moderate
367,90,Azerbaijan,10412651,126,82658,0,1.7,32.0,57 %,0.13 %,Artyom,48,Good,1,Good,35,Good,0,Good,48,Good
368,90,Azerbaijan,10412651,126,82658,0,1.7,32.0,57 %,0.13 %,Culfa,52,Moderate,1,Good,35,Good,0,Good,52,Moderate
